id,spacegroup,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,vol,n_ga,n_al,n_in,n_o,mass_al,mass_ga,mass_in,mass_o,density,z_al,z_ga,z_in,z_o,z_tot,r_ene,k_ene,p_ene,eta,r_gao_ave,r_gao_min,r_alo_ave,r_alo_min,r_ino_ave,r_ino_min,inv_r_gao_sum,inv2_r_gao_sum,inv_r_alo_sum,inv2_r_alo_sum,inv_r_ino_sum,inv2_r_ino_sum,mass_tot,inv2_r_sum,inv_r_sum,r_min,r_mean,ngao_mean,nalo_mean,nino_mean,n_mean,coul,rmean,cgaga,rgaga,calal,ralal,cinin,rinin,coo,roo,cgaal,rgaal,cgain,rgain,cgao,rgao,calin,ralin,calo,ralo,cino,rino
28,227,40.0,0.875,0.125,0.0,9.7899,5.6664,13.9461,90.5713,90.6612,30.2512,0.2237,1.9672,389.7271545897766,2,14,0,24,377.7415404,139.446,0.0,383.9856,2.3123180660802736,182,62,0,192,436,52701.29913229335,3159.823945556467,-20040.587041019007,0.17940082094301396,1.8679361855972687,1.8129939142819969,1.9358306458493293,1.7947379430447843,inf,inf,1.6085756249666718,0.8638217627336491,21.20695712109676,10.984044317709243,0.0,0.0,901.1731404,11.847866080442893,22.815532746063433,1.7947379430447843,1.931201478104871,0.125,1.7083333333333333,0.0,1.8333333333333333,-71.08719648265735,1.9312014781048703,0.0,inf,18.718125477937967,3.204605924597845,0.0,inf,26.48134728087472,2.962222403009727,6.986137685600468,3.2409427463765117,0.0,inf,-5.182930576401893,1.8679361855972687,0.0,inf,-65.90426590625546,1.9358306458493293,0.0,inf
29,12,80.0,0.0938,0.5,0.4062,24.717,6.3698,6.2742,90.0001,104.8049,90.0001,0.1898,1.1496,955.0305089551256,16,3,13,48,80.94461580000002,1115.568,1492.634,767.9712,3.619903011875866,39,496,637,384,1556,469657.4817426826,76927.75337413479,-143725.9981590479,0.12435503441578866,2.01638572973673,1.90238347822336,2.009650552657149,1.9023834782233608,2.0446356592002304,1.9023834782233602,25.35650394653845,12.637567448380857,5.489116208621511,2.7466107306261933,26.477004801292072,13.01404350247858,3457.1178158,28.39822168148563,57.32262495645204,1.90238347822336,2.0288978783846057,1.0625,0.22916666666666666,1.125,2.4166666666666665,-170.38933008891374,2.0288978783846057,14.479573949135967,3.4565514604207728,0.0,inf,14.522970100212786,3.450508534307437,71.35211271710806,3.1430559712288777,5.959492827600918,3.503107304123112,29.294996896871385,3.3885931610037545,-75.82540469028515,2.01638572973673,7.020702716279787,3.4117200962250163,-16.479664383757154,2.0096505526571486,-78.08426101487149,2.0446356592002304
30,206,80.0,0.8125,0.0312,0.1562,9.2018,9.2011,9.2015,90.00200000000002,90.00299999999999,89.9991,0.2106,3.3923,779.0604726003296,1,26,5,48,701.5200036,69.723,574.09,767.9712,2.7126317890911125,338,31,245,384,998,214404.32786608566,40749.89509414039,-62647.16908819231,0.14243851013036346,1.9652611565761533,1.9652232673176533,1.9910675615488216,1.9395228666465008,1.9799605446081243,1.939621618977428,3.0530293554432086,1.5534980414202169,56.771772739012384,28.531589662051157,9.598120365828821,4.849604603946942,2113.3042035999997,34.934692307418324,69.42292246028441,1.9395228666465008,1.9884163169712183,0.125,2.3541666666666665,0.3958333333333333,2.875,-209.60815384450984,1.9884163169712183,0.0,inf,64.74796682801926,3.2052266859319447,0.0,inf,104.50567401611937,3.058911741870133,3.6639992662945153,3.1504077756974,0.9738919339622528,3.039946008183253,-9.320988248521305,1.9652611565761533,16.104457185130702,3.190649895200241,-171.1895379723069,1.9910675615488216,-29.09762762368164,1.979960544608124
31,194,80.0,0.3438,0.3125,0.3438,6.5261,6.5257,24.2821,90.0123,90.0054,119.9935,0.3269,1.546,895.6248268863393,10,11,11,48,296.7969246,697.23,1262.998,767.9712,3.377525983861424,143,310,539,384,1376,1747688.0925907246,4160048.348959894,-119861.77446468676,0.12979484771245794,2.0344788751739875,1.88375670402284,2.030723663865145,1.88375670402284,2.042428198002415,1.88375670402284,16.764679066563257,8.292559857657055,19.75968465820068,9.792062828455313,16.69811935193588,8.226350847669957,3024.996124600001,26.310973533782324,53.22248307669981,1.88375670402284,2.035590620764846,0.7083333333333334,0.8333333333333334,0.7083333333333334,2.25,-157.86584120269399,2.035590620764846,5.356931961407356,3.4397377464362617,8.317543888728954,3.4599158179063654,9.163124794871328,3.4434427399147274,68.53358096276689,3.0798433853882528,18.465820207306162,3.43060507570956,12.403411149005539,3.4177923265098427,-49.75535914594234,2.0344788751739875,13.954498032485475,3.417719645946917,-58.75237697073186,2.030723663865145,-49.358105086019755,2.0424281980024146
32,227,40.0,0.0,0.25,0.75,10.4296,6.1786,15.1318,96.7363,97.9868,32.4294,0.2721,0.4095,517.833963056408,4,0,12,24,0.0,278.892,1377.816,383.9856,3.9408261056405562,0,124,588,192,904,209227.23079169184,77056.40726079559,-107021.31658905961,0.14843552397195744,2.0928446379832093,1.9602431724242488,inf,inf,2.053334264739231,1.9602431724242493,5.764832350854977,2.7839734196912618,0.0,0.0,15.643407889235725,7.6743827721548765,2040.6936,10.458356191846141,21.408240240090706,1.9602431724242488,2.0641098210784983,0.5,0.0,1.3333333333333333,1.8333333333333333,-62.75013715107684,2.0641098210784983,1.8218799845906424,3.1486908536818765,0.0,inf,11.72876161297065,3.5352678128945967,20.160990060862808,3.246102437211382,0.0,inf,8.694791883910375,3.395308778371447,-16.703840518147572,2.0928446379832093,0.0,inf,0.0,inf,-46.046296632929256,2.053334264739231
33,33,40.0,0.5625,0.0,0.4375,5.2334,8.9433,9.5725,90.0037,90.0005,90.0006,0.2342,2.1264,448.03000841513153,0,9,7,24,242.8338474,0.0,803.7260000000001,383.9856,3.19296792743958,117,0,343,192,652,130480.78584049981,41284.566744305615,-65248.96598080026,0.16347830830452156,inf,inf,2.0764141787466985,1.8602398399756688,2.01168541746381,1.8602460781876604,0.0,0.0,14.494762589621413,7.025194255693692,11.997030517759965,6.027915312299664,1430.5454474,13.053109567993355,26.491793107381376,1.8602398399756688,2.047645840398749,0.0,1.25,1.0,2.25,-78.31865740796013,2.0476458403987485,0.0,inf,6.75530812867751,3.278275159845269,3.300475845748936,3.3463937420223018,31.20494579409416,2.9919628653993886,0.0,inf,0.0,inf,0.0,inf,19.405353432098988,3.4132728149545617,-42.15116553416213,2.0764141787466985,-36.16749187379798,2.01168541746381
34,12,80.0,0.5938,0.2188,0.1875,24.2551,6.1051,5.9477,89.9995,104.3985,90.0002,0.1469,2.4457,853.0701384645038,7,19,6,48,512.6492334,488.061,688.908,767.9712,2.880876170186398,247,217,294,384,1142,578141.461181932,32476.297684957157,-81556.16684829438,0.1340762051069977,1.9694683321213948,1.8374245706353616,1.9421864901919983,1.8374245706353616,1.9734624826223337,1.8374245706353625,14.754077350731725,7.521069135998385,33.542548876613225,17.347159960674087,11.166983234434026,5.677823485756242,2457.5894334000004,30.546052582428715,59.463609461778965,1.8374245706353616,1.954938604411135,0.6041666666666666,1.3541666666666667,0.4583333333333333,2.4166666666666665,-183.2763154945723,1.954938604411135,5.1970283296149695,3.235094153436356,28.024012684211673,3.3222593585003075,2.7175922004429416,3.157726436618788,76.67868331909818,3.0392622084758463,18.269996415979744,3.307018043150285,9.62102836536433,3.3667161345615244,-45.12641481599032,1.9694683321213948,12.682250930453394,3.275996917799433,-104.08295976404457,1.9421864901919983,-34.06694091453746,1.9734624826223337
35,206,80.0,0.0,0.5625,0.4375,9.7916,9.7916,9.7914,90.0034,90.00299999999999,89.9955,0.1259,1.3632,938.7546849503784,18,0,14,48,0.0,1255.014,1607.4520000000002,767.9712,3.8672906332200094,0,558,686,384,1628,885587.8155419744,191016.42963929207,-155547.1229421934,0.12578826419182074,2.111685102483678,2.0639032219603104,inf,inf,2.1221403022113807,2.063894675048971,38.842308627072526,18.40412866690964,0.0,0.0,26.397002239922642,12.446915375401385,3630.4372,30.851044042311024,65.23931086699517,2.063894675048971,2.1159277922282533,1.7083333333333333,0.0,1.1666666666666667,2.875,-185.10626425386613,2.1159277922282533,28.15578668864829,3.361931212695944,0.0,inf,14.979656485139284,3.2974005373936386,84.0786580016317,3.0801842072804817,0.0,inf,32.36160883142106,3.4819651725336787,-110.42477200145781,2.1116851024836776,0.0,inf,0.0,inf,-74.68149225240829,2.1221403022113807
36,12,80.0,0.3438,0.4062,0.25,24.4984,6.2112,6.0629,89.9998,104.4804,90.0001,0.1064,1.9758,893.2512364534344,13,11,8,48,296.7969246,906.399,918.544,767.9712,3.235048558201063,143,403,392,384,1322,498970.95208167046,32304.79605015915,-107312.5173485917,0.13002467743734508,1.9763790786248323,1.865003675223708,1.9577419409298424,1.8650036752237087,2.0226743268407748,1.8650036752237087,23.83565409314269,12.115202693022368,17.403244196181607,8.925910859358364,17.333374328776518,8.598704186307849,2889.7111246,29.639817738688574,58.57227261810081,1.865003675223708,1.9848848631586968,0.9791666666666666,0.7083333333333334,0.7291666666666666,2.4166666666666665,-177.83890643213147,1.9848848631586973,12.5409642591292,3.409886581917351,6.421750874182488,3.3791188729025547,4.376505768839016,3.2204253560876115,74.43231381195184,3.082702068994174,22.50739574549585,3.3595601289678667,14.985159870246491,3.3005508963362606,-72.69121615813422,1.976379078624833,13.459262364415164,3.3833128453823744,-53.55546515615017,1.9577419409298416,-51.59222511784709,2.0226743268407748
37,33,40.0,0.5,0.0,0.5,5.2826,9.0207,9.6494,90.0033,90.0001,90.0006,0.2341,1.9983,459.8204433245172,0,8,8,24,215.8523088,0.0,918.544,383.9856,3.3021191877030254,104,0,392,192,688,152587.49061530465,58956.14943062832,-71954.87077362642,0.16067168687246092,inf,inf,2.0384269143585274,1.8896916812172784,2.086949640127945,1.87732460723788,0.0,0.0,11.809366279327026,5.827857861788423,14.454830312025265,7.001899246902631,1518.3819088,12.829757108691053,26.26419659135229,1.87732460723788,2.065383984230426,0.0,1.0,1.25,2.25,-76.97854265214633,2.065383984230426,0.0,inf,7.1546007553576745,3.3730230725624724,7.248204060352764,3.3528458887557595,30.177968959027442,2.987729232953741,0.0,inf,0.0,inf,0.0,inf,14.55698351983217,3.44647555173726,-34.96714717073054,2.0384269143585274,-42.011395481415775,2.086949640127945
38,33,80.0,0.3125,0.0625,0.625,10.7916,9.2003,9.827,90.0019,89.9989,90.0004,0.2993,1.3459999999999999,975.6831034159112,2,10,20,48,269.815386,139.446,2296.36,767.9712,3.5601647438997284,130,62,980,384,1556,886324.6261373694,245355.90956774232,-155607.47286495465,0.12259394286156593,2.1176203235303257,1.9891683122946104,2.140740502520801,1.9165813710959296,2.0829065108064118,1.9165813710959283,2.841709827019393,1.349745006999202,19.74916061698851,9.345163098240985,35.6628743406521,17.249580810312846,3473.592586,27.94448891555303,58.25374478466001,1.9165813710959283,2.1045238102191,0.125,0.7916666666666666,1.5,2.4166666666666665,-161.92707512504506,2.0838414635861287,0.0,inf,5.960996750280131,3.489889580766281,30.600741907959584,3.4381959726526365,72.8537327981085,3.063639440719641,3.8016252870475,3.4493814197559503,2.177628316653564,3.5275167061602004,-8.098470041995213,2.1176203235303253,23.50182539068809,3.4540164062711143,-52.244356801651975,2.1024641027999467,-101.58424828139786,2.0711979434501524
39,227,40.0,0.25,0.4375,0.3125,6.0905,6.0882,14.9241,90.042,88.1559,120.0197,0.366,1.3392,478.8295383424034,7,4,5,24,107.9261544,488.061,574.09,383.9856,3.2455448754891023,52,217,245,192,706,182023.7711161712,77926.04388300858,-67288.67030485252,0.156390696851072,2.0823711739411013,1.9561915156388137,2.046532766914775,1.95431586545042,2.1082131232684147,2.0221899993985346,13.460179736304655,6.477450133886025,5.873151272487601,2.8791444093484717,7.597972962828798,3.612129840776708,1554.0627544,12.968724384011205,26.931303971621052,1.95431586545042,2.082074929386121,1.1666666666666667,0.5,0.6666666666666666,2.333333333333333,-77.81234630406722,2.082074929386121,5.713880717661046,3.3542201367853934,1.345092915620849,3.6599116159612324,2.0585383119814127,2.957037114278409,28.24480545951376,3.0630562910608656,7.082922710414678,3.4196108398002547,10.331385344205255,3.1530525791834183,-38.864700803316154,2.0823711739411013,5.449370923628812,3.452079140988524,-17.274866456090827,2.046532766914775,-21.672779044660246,2.108213123268415
40,194,80.0,0.0938,0.4688,0.4375,6.6763,6.676,24.590999999999998,90.0029,90.0,119.9897,0.2545,0.927,949.3012618888506,15,3,14,48,80.94461580000002,1045.845,1607.4520000000002,767.9712,3.68925330282565,39,465,686,384,1574,1308448.4520661272,1855585.1834992268,-148148.2879629795,0.12485487292277404,2.0542166783744262,1.9271944698276129,2.1408432641318242,1.9272273888674976,2.08017303078597,1.9271944698276129,24.90051953240404,12.192938837714891,5.14942472075734,2.416180828480931,22.185567217036514,10.735020860122006,3502.2128158000005,25.34414052631783,52.235511470197885,1.9271944698276129,2.0740952399879657,1.0625,0.22916666666666666,0.9583333333333334,2.25,-152.064843157907,2.0740952399879657,11.807191913544129,3.5012487427763053,0.0,inf,13.981749663199091,3.5060807443265847,62.05565584321728,3.036877080077216,6.773256110732645,3.467008316628501,27.527651331126734,3.487115311793335,-73.15763302628933,2.0542166783744262,5.03363776407165,3.5453671368232897,-14.497084970885586,2.140843264131824,-64.41012516073205,2.0801730307859696
41,12,80.0,0.2812,0.3438,0.375,24.5303,6.2989,6.2039,89.9999,104.7882,90.0001,0.1647,1.5402,926.8365071478861,11,9,12,48,242.8338474,766.953,1377.816,767.9712,3.4046717226434158,117,341,588,384,1430,540266.1216427161,86527.69133503453,-127251.32336821256,0.12686430593981554,1.928122309210328,1.883286503823854,2.0363538492273205,1.8832865038238549,2.037297818874148,1.8832865038238549,15.57500427820734,8.093739853172849,18.212898215290984,8.986157760597353,24.10548157397827,11.884890985021295,3155.5740474,28.96478859879149,57.893384067476596,1.883286503823854,2.008761679504776,0.625,0.7708333333333334,1.0208333333333333,2.4166666666666665,-173.78873159274897,2.008761679504776,5.460674418972586,3.4285906876163286,4.08951716635428,3.3307138502981286,10.034395429314564,3.288805541786981,72.7625771908938,3.1132340922106616,15.537364580848358,3.420064315856441,18.942986987425886,3.463337157220427,-48.562439119037094,1.9281223092103281,18.612484118493494,3.3551982622915886,-53.91694656358414,2.0363538492273205,-71.30934591012776,2.037297818874148
42,33,80.0,0.8125,0.0312,0.1562,10.0379,8.6076,9.2385,90.005,90.00200000000002,90.001,0.1573,3.4388,798.2269801001898,1,26,5,48,701.5200036,69.723,574.09,767.9712,2.6474978374381024,338,31,245,384,998,470724.26373951475,20214.808491626016,-62141.68709857434,0.1401491927202728,1.8299252984003669,1.7966863650815963,1.96905659254966,1.785895384978182,1.9861300799162112,1.7859445702066945,1.6398926706173809,0.8966774152361838,51.04448965374379,26.181214488143873,9.60444234197991,4.873451373672432,2113.3042035999997,31.951343277052487,62.28882466634108,1.785895384978182,1.9682943169555336,0.0625,2.083333333333333,0.3958333333333333,2.5416666666666665,-191.70805966231487,1.9682943169555336,0.0,inf,53.63885972602914,3.2667572765365454,1.5757481246776224,3.380882621703288,91.9077674751878,3.036107742831028,3.497312169056173,3.2132518994787205,0.0,inf,-5.380064491417104,1.8299252984003669,19.280958700473057,3.2147773917736298,-157.08728692886325,1.96905659254966,-29.24070824203459,1.986130079916212
43,33,80.0,0.625,0.0312,0.3438,10.3335,8.8397,9.4691,90.00399999999998,90.0011,90.0007,0.2876,2.27,864.9553154587289,1,20,11,48,539.630772,69.723,1262.998,767.9712,3.052554189576493,260,31,539,384,1214,354205.30966384435,73292.86938296047,-100155.47673840034,0.1328451655849932,1.8824051088328762,1.848811662115426,2.046222511638765,1.837150564457381,1.9905356425775524,1.8371783467606109,2.1254085460078467,1.1295876809879974,37.32623933073588,18.41931965256113,21.190952618061644,10.735246034564485,2640.322972,30.284153368113607,60.642600494805365,1.837150564457381,2.0216805599027445,0.08333333333333333,1.5833333333333333,0.875,2.5416666666666665,-181.70492020868164,2.0216805599027445,0.0,inf,23.74935490178671,3.325216924783021,11.12808735932528,3.250652653470305,81.5041427435368,2.999411419498732,4.551130114832971,3.4594350516385908,3.415060972745225,3.2537823758546813,-6.7775260859279856,1.882405108832876,31.10060143557431,3.375607827195473,-110.5159179153668,2.046222511638765,-64.4114762073869,1.9905356425775524
44,194,80.0,0.9688,0.0312,0.0,6.0828,6.0824,23.3707,90.0062,90.0015,120.0065,0.2093,3.9989,748.7768578069562,1,31,0,48,836.4276966,69.723,0.0,767.9712,2.2358088115907138,403,31,0,384,818,172253.1058571812,425030.7907317489,-28807.367922117897,0.1462536096210057,2.3827324677150665,2.023285755207103,2.118082463096949,1.7555419167898971,inf,inf,2.1670781885953505,0.9669135559075778,63.79234634004756,31.84146040708452,0.0,0.0,1674.1218966,32.8083739629921,65.9594245286429,1.7555419167898971,2.1278122426784982,0.0625,2.1875,0.0,2.25,-177.1647495885667,1.9220839146704805,0.0,inf,71.8394827508949,3.2402815107988925,0.0,inf,78.95160784204596,2.9594845637209524,4.270325096860758,3.261517707885846,0.0,inf,-4.39537460763219,2.0236635838140686,0.0,inf,-172.7693749809345,1.9191816384092355,0.0,inf
45,206,80.0,0.4062,0.3438,0.25,9.4551,9.4548,9.4548,90.00299999999999,90.0032,89.9969,0.2108,2.3055,845.2220485536423,11,13,8,48,350.7600018,766.953,918.544,767.9712,3.3177414226221877,169,341,392,384,1286,376526.92433775257,103228.16190905363,-104581.27410894644,0.13490487919042565,2.0384102450750774,1.9929538089377472,2.0474797973901526,1.992996308711756,2.043927616345031,1.992971409604627,25.518085681949692,12.526448191856025,25.404263166537948,12.414581219210728,16.639584562710294,8.145809416877363,2804.2282018,33.08683882794412,67.56193341119794,1.9929538089377472,2.0431871098835,1.0833333333333333,1.0833333333333333,0.7083333333333334,2.875,-198.52103296766475,2.0431871098835,13.861782968795204,3.344621871608055,9.658967052863598,3.213771481385443,1.8445553298442563,3.1238517061046123,90.17187305627428,2.9742949605012914,21.926862834581215,3.2872719306460585,15.915647867237036,3.2983820469567453,-75.15868915113617,2.038410245075077,17.760541369474236,3.2817384606777376,-74.48748731526437,2.0474797973901526,-48.87485650126418,2.0439276163450306
46,12,80.0,0.5,0.5,0.0,24.401999999999997,6.0269,5.7748,89.9995,103.8357,90.0002,0.0219,2.8387,824.6489022526857,16,16,0,48,431.7046176,1115.568,0.0,767.9712,2.8075509605063083,208,496,0,384,1088,1755293.0978687506,35821.63180921864,-63636.95201177357,0.13713936860287768,1.9197641190543893,1.8261050675571595,1.9492997753166657,1.8261050675571573,inf,inf,29.749293021653337,15.556476191454973,30.322184293173557,15.611973571675627,0.0,0.0,2315.2438176,31.168449763130607,60.071477314826886,1.8261050675571573,1.934786564911927,1.1875,1.2291666666666667,0.0,2.4166666666666665,-187.0106985787836,1.9347865649119265,18.43222198479511,3.291103740701422,17.23067349141736,3.2452344086603864,0.0,inf,82.22373966104277,3.1006115596454378,42.26249603526259,3.277292394490233,0.0,inf,-93.33885714872984,1.9197641190543893,0.0,inf,-93.67184143005377,1.9492997753166657,0.0,inf
47,194,80.0,0.6875,0.2188,0.0938,6.2346,6.2343,23.7022,90.0153,90.0037,120.0014,0.3124,2.0234,797.828284173542,7,22,3,48,593.5938492,488.061,344.454,767.9712,2.7500655124966062,286,217,147,384,1034,663107.0162971303,2319811.771410294,-63028.102953010144,0.14019587967496386,2.2207475260374,1.7994868792414984,2.163037213147664,1.7994868792414984,2.0642997261959657,1.7994868792414986,16.228766184323476,7.708368316688337,41.493123429491355,20.289728997486712,6.962675730854665,3.5326688900057537,2194.0800492,31.5307662041808,64.68456534466951,1.7994868792414984,2.1677249788374944,0.5625,1.4375,0.25,2.25,-170.0459474689239,1.96160032963091,5.02575529088541,3.2917663045091365,30.90215217294211,3.2965700207231223,0.9261594848239828,3.1172983191232544,73.85212205238307,2.966540356151212,24.59480931547893,3.3268646020494907,0.7487588728392653,3.4669714378456504,-40.782024255512646,2.00088688272826,10.800049566915616,3.3052868403698072,-109.43495628453111,1.9544093912194669,-19.828966928880178,1.9145534810276688
48,33,80.0,0.625,0.1562,0.2188,10.1949,8.7348,9.3631,90.0035,90.0016,90.0009,0.2123,2.5317,833.7879154823565,5,20,7,48,539.630772,348.615,803.7260000000001,767.9712,2.9503221698492625,260,155,343,384,1142,412848.1437327389,48016.24113580392,-84122.46699682502,0.13613542081550384,2.0218672953015058,1.81319090961853,2.0030907718050246,1.8131818937010369,1.9379223351305328,1.824382632036493,9.953020971512702,4.982133540575641,42.64528161485398,21.496928670108527,8.791800169940768,4.556627661105104,2459.942972,31.035689871789273,61.39010275630744,1.8131818937010369,1.9970880426776745,0.4166666666666667,1.7708333333333333,0.3541666666666667,2.5416666666666665,-186.21413923073564,1.9970880426776747,0.8726422106935052,3.2114646542541423,38.837297315619686,3.27872778613216,2.485832635752831,3.2979181326405715,86.56842849220136,3.0259726604748862,13.52778431358695,3.275833485977172,3.784688029259071,3.4656530303081445,-29.89280124345385,2.0218672953015058,16.259865076639382,3.338809046206628,-128.9815720206512,2.0030907718050246,-27.339765966630626,1.9379223351305328
